State,District,Pincode,0-5 Age,5-17 Age,18+ Age,Total Enrolments,Child %
Tamil Nadu,Viluppuram,604304,27,3,0,30,100.0
Tamil Nadu,Viluppuram,604305,18,1,0,19,100.0
Tamil Nadu,Viluppuram,604306,38,7,0,45,100.0
Tamil Nadu,Viluppuram,604307,93,8,0,101,100.0
Tamil Nadu,Viluppuram,605014,17,5,0,22,100.0
Tamil Nadu,Viluppuram,605101,3,1,0,4,100.0
Tamil Nadu,Viluppuram,605102,41,2,0,43,100.0
Tamil Nadu,Viluppuram,605103,75,9,0,84,100.0
Tamil Nadu,Viluppuram,605104,29,5,0,34,100.0
Tamil Nadu,Viluppuram,605105,72,8,0,80,100.0
Tamil Nadu,Viluppuram,605106,26,2,0,28,100.0
Tamil Nadu,Viluppuram,605107,41,3,0,44,100.0
Tamil Nadu,Viluppuram,605108,81,10,0,91,100.0
Tamil Nadu,Viluppuram,605109,26,1,0,27,100.0
Tamil Nadu,Viluppuram,605110,1,0,0,1,100.0
Tamil Nadu,Viluppuram,605111,28,6,0,34,100.0
Tamil Nadu,Viluppuram,605201,57,12,0,69,100.0
Tamil Nadu,Viluppuram,605202,45,17,0,62,100.0
Tamil Nadu,Viluppuram,605203,100,23,0,123,100.0
Tamil Nadu,Viluppuram,605301,67,13,0,80,100.0
Tamil Nadu,Viluppuram,605302,39,6,0,45,100.0
Tamil Nadu,Viluppuram,605401,74,10,0,84,100.0
Tamil Nadu,Viluppuram,605402,109,17,0,126,100.0
Tamil Nadu,Viluppuram,605501,85,16,0,101,100.0
Tamil Nadu,Viluppuram,605502,19,4,0,23,100.0
Tamil Nadu,Viluppuram,605601,77,13,0,90,100.0
Tamil Nadu,Viluppuram,605602,112,11,0,123,100.0
Tamil Nadu,Viluppuram,605651,36,12,0,48,100.0
Tamil Nadu,Viluppuram,605652,124,15,0,139,100.0
Tamil Nadu,Viluppuram,605701,104,19,0,123,100.0
Tamil Nadu,Viluppuram,605702,25,5,0,30,100.0
Tamil Nadu,Viluppuram,605751,56,19,0,75,100.0
Tamil Nadu,Viluppuram,605752,26,7,0,33,100.0
Tamil Nadu,Viluppuram,605754,31,4,0,35,100.0
Tamil Nadu,Viluppuram,605755,64,17,0,81,100.0
Tamil Nadu,Viluppuram,605756,15,2,0,17,100.0
Tamil Nadu,Viluppuram,605757,10,5,0,15,100.0
Tamil Nadu,Viluppuram,605758,27,4,0,31,100.0
Tamil Nadu,Viluppuram,605759,15,2,0,17,100.0
Tamil Nadu,Viluppuram,605766,34,9,0,43,100.0
Tamil Nadu,Viluppuram,605801,32,5,0,37,100.0
Tamil Nadu,Viluppuram,605802,29,7,0,36,100.0
Tamil Nadu,Viluppuram,605803,71,25,0,96,100.0
Tamil Nadu,Viluppuram,606102,46,14,0,60,100.0
Tamil Nadu,Viluppuram,606104,4,1,0,5,100.0
Tamil Nadu,Viluppuram,606107,42,9,0,51,100.0
Tamil Nadu,Viluppuram,606115,12,1,0,13,100.0
Tamil Nadu,Viluppuram,606201,74,11,0,85,100.0
Tamil Nadu,Viluppuram,606202,66,7,0,73,100.0
Tamil Nadu,Viluppuram,606203,29,11,0,40,100.0
Tamil Nadu,Viluppuram,606204,25,9,0,34,100.0
Tamil Nadu,Viluppuram,606205,73,17,0,90,100.0
Tamil Nadu,Viluppuram,606206,77,21,0,98,100.0
Tamil Nadu,Viluppuram,606207,113,20,0,133,100.0
Tamil Nadu,Viluppuram,606208,32,8,0,40,100.0
Tamil Nadu,Viluppuram,606213,56,12,0,68,100.0
Tamil Nadu,Viluppuram,606301,37,1,0,38,100.0
Tamil Nadu,Viluppuram,606305,23,3,0,26,100.0
Tamil Nadu,Viluppuram,606401,54,6,0,60,100.0
Tamil Nadu,Viluppuram,606402,44,11,0,55,100.0
Tamil Nadu,Viluppuram,606754,1,1,0,2,100.0
Tamil Nadu,Viluppuram,607101,18,3,0,21,100.0
Tamil Nadu,Viluppuram,607104,10,0,0,10,100.0
Tamil Nadu,Viluppuram,607107,29,15,0,44,100.0
Tamil Nadu,Viluppuram,607201,33,9,0,42,100.0
Tamil Nadu,Viluppuram,607202,20,3,0,23,100.0
Tamil Nadu,Viluppuram,607203,67,17,0,84,100.0
Tamil Nadu,Viluppuram,607204,45,12,0,57,100.0
Tamil Nadu,Viluppuram,607209,40,11,0,51,100.0
Tamil Nadu,Viluppuram,607402,1,0,0,1,100.0
Tamil Nadu,Viluppuram,607805,0,2,0,2,100.0
Tamil Nadu,Virudhunagar,623605,4,1,0,5,100.0
Tamil Nadu,Virudhunagar,623608,0,1,0,1,100.0
Tamil Nadu,Virudhunagar,625703,1,0,0,1,100.0
Tamil Nadu,Virudhunagar,626001,342,47,3,392,99.23
Tamil Nadu,Virudhunagar,626002,7,0,0,7,100.0
Tamil Nadu,Virudhunagar,626003,97,6,1,104,99.04
Tamil Nadu,Virudhunagar,626004,77,10,0,87,100.0
Tamil Nadu,Virudhunagar,626005,59,13,0,72,100.0
Tamil Nadu,Virudhunagar,626101,278,23,2,303,99.34
Tamil Nadu,Virudhunagar,626102,66,4,0,70,100.0
Tamil Nadu,Virudhunagar,626103,52,12,0,64,100.0
Tamil Nadu,Virudhunagar,626104,35,4,0,39,100.0
Tamil Nadu,Virudhunagar,626105,42,7,0,49,100.0
Tamil Nadu,Virudhunagar,626106,147,30,0,177,100.0
Tamil Nadu,Virudhunagar,626107,19,2,0,21,100.0
Tamil Nadu,Virudhunagar,626108,39,2,0,41,100.0
Tamil Nadu,Virudhunagar,626109,31,6,0,37,100.0
Tamil Nadu,Virudhunagar,626110,73,7,0,80,100.0
Tamil Nadu,Virudhunagar,626111,59,4,0,63,100.0
Tamil Nadu,Virudhunagar,626112,60,9,0,69,100.0
Tamil Nadu,Virudhunagar,626113,31,2,1,34,97.06
Tamil Nadu,Virudhunagar,626114,46,11,0,57,100.0
Tamil Nadu,Virudhunagar,626115,1,0,0,1,100.0
Tamil Nadu,Virudhunagar,626116,26,9,0,35,100.0
Tamil Nadu,Virudhunagar,626117,257,24,0,281,100.0
Tamil Nadu,Virudhunagar,626118,39,4,0,43,100.0
Tamil Nadu,Virudhunagar,626119,39,0,0,39,100.0
Tamil Nadu,Virudhunagar,626121,72,11,0,83,100.0
Tamil Nadu,Virudhunagar,626122,18,1,0,19,100.0
Tamil Nadu,Virudhunagar,626123,138,11,0,149,100.0
Tamil Nadu,Virudhunagar,626124,176,22,0,198,100.0
Tamil Nadu,Virudhunagar,626125,278,35,0,313,100.0
Tamil Nadu,Virudhunagar,626126,52,10,0,62,100.0
Tamil Nadu,Virudhunagar,626127,49,10,0,59,100.0
Tamil Nadu,Virudhunagar,626128,52,16,0,68,100.0
Tamil Nadu,Virudhunagar,626129,142,24,0,166,100.0
Tamil Nadu,Virudhunagar,626130,192,27,0,219,100.0
Tamil Nadu,Virudhunagar,626131,95,6,0,101,100.0
Tamil Nadu,Virudhunagar,626132,59,9,0,68,100.0
Tamil Nadu,Virudhunagar,626133,52,13,0,65,100.0
Tamil Nadu,Virudhunagar,626134,20,1,0,21,100.0
Tamil Nadu,Virudhunagar,626135,1,0,0,1,100.0
Tamil Nadu,Virudhunagar,626136,37,7,0,44,100.0
Tamil Nadu,Virudhunagar,626137,51,1,0,52,100.0
Tamil Nadu,Virudhunagar,626138,138,9,1,148,99.32
Tamil Nadu,Virudhunagar,626139,19,4,0,23,100.0
Tamil Nadu,Virudhunagar,626140,23,2,0,25,100.0
Tamil Nadu,Virudhunagar,626141,48,4,0,52,100.0
Tamil Nadu,Virudhunagar,626142,45,1,0,46,100.0
Tamil Nadu,Virudhunagar,626145,3,0,0,3,100.0
Tamil Nadu,Virudhunagar,626149,99,21,0,120,100.0
Tamil Nadu,Virudhunagar,626154,1,1,0,2,100.0
Tamil Nadu,Virudhunagar,626188,6,2,0,8,100.0
Tamil Nadu,Virudhunagar,626189,295,41,3,339,99.12
Tamil Nadu,Virudhunagar,626201,71,16,0,87,100.0
Tamil Nadu,Virudhunagar,626202,48,8,0,56,100.0
Tamil Nadu,Virudhunagar,626203,273,40,0,313,100.0
Tamil Nadu,Virudhunagar,626204,126,4,0,130,100.0
Tamil Nadu,Virudhunagar,626205,46,5,0,51,100.0
Tamil Nadu,Virudhunagar,626607,47,8,0,55,100.0
Tamil Nadu,Virudhunagar,626612,32,5,0,37,100.0
Tamil Nadu,Virudhunagar,627713,1,2,0,3,100.0
Tamil Nadu,Virudhunagar,630606,1,0,0,1,100.0
Tamil Nadu,Virudhunagar,630610,6,2,0,8,100.0
Tamil Nadu,Virudhunagar,630611,30,10,0,40,100.0
Telangana,Adilabad,504001,503,79,1,583,99.83
Telangana,Adilabad,504002,10,1,0,11,100.0
Telangana,Adilabad,504101,23,2,0,25,100.0
Telangana,Adilabad,504102,43,7,0,50,100.0
Telangana,Adilabad,504103,54,2,0,56,100.0
Telangana,Adilabad,504104,5,3,0,8,100.0
Telangana,Adilabad,504105,7,0,0,7,100.0
Telangana,Adilabad,504106,54,6,0,60,100.0
Telangana,Adilabad,504109,21,2,0,23,100.0
Telangana,Adilabad,504110,22,5,0,27,100.0
Telangana,Adilabad,504201,26,9,0,35,100.0
Telangana,Adilabad,504202,14,0,0,14,100.0
Telangana,Adilabad,504203,14,7,0,21,100.0
Telangana,Adilabad,504204,21,7,0,28,100.0
Telangana,Adilabad,504205,12,3,0,15,100.0
Telangana,Adilabad,504206,8,1,0,9,100.0
Telangana,Adilabad,504207,12,3,0,15,100.0
Telangana,Adilabad,504208,43,15,0,58,100.0
Telangana,Adilabad,504209,11,2,0,13,100.0
Telangana,Adilabad,504214,23,7,0,30,100.0
Telangana,Adilabad,504215,19,7,0,26,100.0
Telangana,Adilabad,504216,22,4,0,26,100.0
Telangana,Adilabad,504218,2,0,0,2,100.0
Telangana,Adilabad,504219,13,4,0,17,100.0
Telangana,Adilabad,504220,1,0,0,1,100.0
Telangana,Adilabad,504231,29,4,0,33,100.0
Telangana,Adilabad,504251,25,9,0,34,100.0
Telangana,Adilabad,504272,9,1,0,10,100.0
Telangana,Adilabad,504273,16,9,0,25,100.0
Telangana,Adilabad,504292,9,7,0,16,100.0
Telangana,Adilabad,504293,39,13,0,52,100.0
Telangana,Adilabad,504294,11,7,0,18,100.0
Telangana,Adilabad,504295,14,4,0,18,100.0
Telangana,Adilabad,504296,63,9,0,72,100.0
Telangana,Adilabad,504299,83,21,0,104,100.0
Telangana,Adilabad,504301,14,1,0,15,100.0
Telangana,Adilabad,504302,18,3,0,21,100.0
Telangana,Adilabad,504303,8,3,0,11,100.0
Telangana,Adilabad,504304,152,9,0,161,100.0
Telangana,Adilabad,504306,15,5,0,20,100.0
Telangana,Adilabad,504307,166,20,0,186,100.0
Telangana,Adilabad,504308,81,17,1,99,98.99
Telangana,Adilabad,504309,200,21,1,222,99.55
Telangana,Adilabad,504310,12,0,0,12,100.0
Telangana,Adilabad,504311,199,52,0,251,100.0
Telangana,Adilabad,504312,109,25,0,134,100.0
Telangana,Adilabad,504313,25,7,0,32,100.0
Telangana,Adilabad,504323,117,14,0,131,100.0
Telangana,Adilabad,504346,120,30,0,150,100.0
Telangana,Bhadradri Kothagudem,507003,0,1,0,1,100.0
Telangana,Bhadradri Kothagudem,507101,324,88,3,415,99.28
Telangana,Bhadradri Kothagudem,507103,7,3,1,11,90.91
Telangana,Bhadradri Kothagudem,507111,68,10,0,78,100.0
Telangana,Bhadradri Kothagudem,507114,8,2,0,10,100.0
Telangana,Bhadradri Kothagudem,507115,476,112,13,601,97.84
Telangana,Bhadradri Kothagudem,507116,48,12,0,60,100.0
Telangana,Bhadradri Kothagudem,507117,199,59,5,263,98.1
Telangana,Bhadradri Kothagudem,507118,41,12,0,53,100.0
Telangana,Bhadradri Kothagudem,507120,87,19,0,106,100.0
Telangana,Bhadradri Kothagudem,507122,11,6,0,17,100.0
Telangana,Bhadradri Kothagudem,507123,468,129,13,610,97.87
Telangana,Bhadradri Kothagudem,507124,118,34,1,153,99.35
Telangana,Bhadradri Kothagudem,507125,18,6,0,24,100.0
Telangana,Bhadradri Kothagudem,507128,45,11,1,57,98.25
Telangana,Bhadradri Kothagudem,507129,8,5,0,13,100.0
Telangana,Bhadradri Kothagudem,507133,40,2,0,42,100.0
Telangana,Bhadradri Kothagudem,507137,109,38,1,148,99.32
Telangana,Bhadradri Kothagudem,507140,60,8,0,68,100.0
Telangana,Bhadradri Kothagudem,507154,14,1,0,15,100.0
Telangana,Bhadradri Kothagudem,507166,124,37,1,162,99.38
Telangana,Bhadradri Kothagudem,507301,78,22,0,100,100.0
Telangana,Bhadradri Kothagudem,507303,9,2,0,11,100.0
Telangana,Bhadradri Kothagudem,507306,92,58,0,150,100.0
Telangana,Bhadradri Kothagudem,507316,38,5,0,43,100.0
Telangana,Hanumakonda,505101,17,4,0,21,100.0
Telangana,Hanumakonda,505102,41,4,0,45,100.0
Telangana,Hanumakonda,505122,3,0,0,3,100.0
Telangana,Hanumakonda,505471,31,1,0,32,100.0
Telangana,Hanumakonda,505476,21,2,0,23,100.0
Telangana,Hanumakonda,505480,9,0,0,9,100.0
Telangana,Hanumakonda,505497,12,1,0,13,100.0
Telangana,Hanumakonda,505498,6,0,0,6,100.0
Telangana,Hanumakonda,506001,211,20,4,235,98.3
Telangana,Hanumakonda,506003,63,8,0,71,100.0
Telangana,Hanumakonda,506004,25,5,1,31,96.77
Telangana,Hanumakonda,506005,4,0,0,4,100.0
Telangana,Hanumakonda,506006,26,3,0,29,100.0
Telangana,Hanumakonda,506009,30,4,0,34,100.0
Telangana,Hanumakonda,506011,8,3,0,11,100.0
Telangana,Hanumakonda,506015,43,5,0,48,100.0
Telangana,Hanumakonda,506142,48,6,0,54,100.0
Telangana,Hanumakonda,506143,5,0,0,5,100.0
Telangana,Hanumakonda,506144,2,0,0,2,100.0
Telangana,Hanumakonda,506145,10,1,0,11,100.0
Telangana,Hanumakonda,506151,28,5,0,33,100.0
Telangana,Hanumakonda,506164,42,4,0,46,100.0
Telangana,Hanumakonda,506310,17,7,0,24,100.0
Telangana,Hanumakonda,506313,7,1,0,8,100.0
Telangana,Hanumakonda,506319,40,5,0,45,100.0
Telangana,Hanumakonda,506342,40,6,0,46,100.0
Telangana,Hanumakonda,506349,14,2,0,16,100.0
Telangana,Hanumakonda,506370,27,6,0,33,100.0
Telangana,Hanumakonda,506371,38,0,0,38,100.0
Telangana,Hanumakonda,506391,48,6,0,54,100.0
Telangana,Hyderabad,500001,514,227,39,780,95.0
Telangana,Hyderabad,500002,857,240,21,1118,98.12
Telangana,Hyderabad,500003,224,46,6,276,97.83
Telangana,Hyderabad,500004,150,50,5,205,97.56
Telangana,Hyderabad,500005,872,182,3,1057,99.72
Telangana,Hyderabad,500006,565,110,6,681,99.12
Telangana,Hyderabad,500007,59,8,2,69,97.1
Telangana,Hyderabad,500008,2692,1034,69,3795,98.18
Telangana,Hyderabad,500009,95,17,0,112,100.0
Telangana,Hyderabad,500010,128,50,1,179,99.44
Telangana,Hyderabad,500011,166,41,3,210,98.57
Telangana,Hyderabad,500012,179,58,5,242,97.93
Telangana,Hyderabad,500013,1106,226,56,1388,95.97
Telangana,Hyderabad,500014,1,2,0,3,100.0
Telangana,Hyderabad,500015,120,58,4,182,97.8
Telangana,Hyderabad,500016,113,20,0,133,100.0
Telangana,Hyderabad,500017,154,23,6,183,96.72
Telangana,Hyderabad,500018,369,76,2,447,99.55
Telangana,Hyderabad,500020,576,93,15,684,97.81
Telangana,Hyderabad,500022,2,0,0,2,100.0
Telangana,Hyderabad,500023,642,146,12,800,98.5
Telangana,Hyderabad,500024,474,161,23,658,96.5
Telangana,Hyderabad,500025,39,7,0,46,100.0
Telangana,Hyderabad,500026,119,9,13,141,90.78
Telangana,Hyderabad,500027,214,79,12,305,96.07
Telangana,Hyderabad,500028,1406,511,58,1975,97.06
Telangana,Hyderabad,500029,186,72,36,294,87.76
Telangana,Hyderabad,500031,9,9,0,18,100.0
Telangana,Hyderabad,500032,134,83,37,254,85.43
Telangana,Hyderabad,500033,66,26,7,99,92.93
Telangana,Hyderabad,500034,196,56,34,286,88.11
Telangana,Hyderabad,500036,266,74,11,351,96.87
Telangana,Hyderabad,500038,83,24,2,109,98.17
Telangana,Hyderabad,500040,251,70,13,334,96.11
Telangana,Hyderabad,500041,0,1,0,1,100.0
Telangana,Hyderabad,500042,31,6,0,37,100.0
Telangana,Hyderabad,500043,1,0,0,1,100.0
Telangana,Hyderabad,500044,124,25,6,155,96.13
Telangana,Hyderabad,500045,261,69,5,335,98.51
Telangana,Hyderabad,500047,118,40,18,176,89.77
Telangana,Hyderabad,500049,76,28,0,104,100.0
Telangana,Hyderabad,500050,27,15,0,42,100.0
Telangana,Hyderabad,500053,2098,507,22,2627,99.16
Telangana,Hyderabad,500054,118,22,0,140,100.0
Telangana,Hyderabad,500055,46,14,0,60,100.0
Telangana,Hyderabad,500056,151,55,11,217,94.93
Telangana,Hyderabad,500057,30,18,3,51,94.12
Telangana,Hyderabad,500058,167,16,1,184,99.46
Telangana,Hyderabad,500059,684,132,28,844,96.68
Telangana,Hyderabad,500061,210,46,0,256,100.0
Telangana,Hyderabad,500062,167,49,3,219,98.63
Telangana,Hyderabad,500063,5,2,0,7,100.0
Telangana,Hyderabad,500064,1400,366,19,1785,98.94
Telangana,Hyderabad,500065,187,45,4,236,98.31
Telangana,Hyderabad,500067,95,27,2,124,98.39
Telangana,Hyderabad,500069,0,1,0,1,100.0
Telangana,Hyderabad,500072,93,36,0,129,100.0
Telangana,Hyderabad,500073,50,13,8,71,88.73
Telangana,Hyderabad,500078,8,2,0,10,100.0
Telangana,Hyderabad,500080,94,22,0,116,100.0
Telangana,Hyderabad,500081,22,13,0,35,100.0
Telangana,Hyderabad,500082,72,16,0,88,100.0
Telangana,Hyderabad,500084,180,77,23,280,91.79
Telangana,Hyderabad,500085,11,1,0,12,100.0
Telangana,Hyderabad,500087,9,1,0,10,100.0
Telangana,Hyderabad,500088,4,2,0,6,100.0
Telangana,Hyderabad,500091,15,3,0,18,100.0
Telangana,Hyderabad,500093,1,0,0,1,100.0
Telangana,Hyderabad,500094,76,30,12,118,89.83
Telangana,Hyderabad,500095,9,6,2,17,88.24
Telangana,Hyderabad,500096,53,4,1,58,98.28
Telangana,Hyderabad,500103,0,2,0,2,100.0
Telangana,Hyderabad,500110,1,0,0,1,100.0
Telangana,Jagitial,505306,28,0,0,28,100.0
Telangana,Jagitial,505325,141,9,0,150,100.0
Telangana,Jagitial,505326,89,6,1,96,98.96
Telangana,Jagitial,505327,154,11,1,166,99.4
Telangana,Jagitial,505330,16,1,0,17,100.0
Telangana,Jagitial,505331,66,4,0,70,100.0
Telangana,Jagitial,505415,4,0,0,4,100.0
Telangana,Jagitial,505416,12,2,3,17,82.35
Telangana,Jagitial,505425,88,14,1,103,99.03
Telangana,Jagitial,505450,65,2,0,67,100.0
Telangana,Jagitial,505452,78,6,0,84,100.0
Telangana,Jagitial,505453,92,8,1,101,99.01
Telangana,Jagitial,505454,69,2,0,71,100.0
Telangana,Jagitial,505455,86,4,0,90,100.0
Telangana,Jagitial,505460,141,7,0,148,100.0
Telangana,Jagitial,505462,31,2,0,33,100.0
Telangana,Jagitial,505501,59,2,1,62,98.39
Telangana,Jagitial,505526,74,7,1,82,98.78
Telangana,Jagitial,505529,99,6,0,105,100.0
Telangana,Jagitial,505531,10,0,0,10,100.0
Telangana,Jagitial,505532,86,5,0,91,100.0
Telangana,Jangaon,506222,15,6,0,21,100.0
Telangana,Jangaon,506244,2,1,0,3,100.0
Telangana,Jangaon,506252,26,4,0,30,100.0
Telangana,Jangaon,506302,6,0,0,6,100.0
Telangana,Jangaon,506316,5,2,0,7,100.0
Telangana,Jangaon,506317,12,2,0,14,100.0
Telangana,Jangoan,506143,87,12,0,99,100.0
Telangana,Jangoan,506144,34,3,0,37,100.0
Telangana,Jangoan,506145,45,10,0,55,100.0
Telangana,Jangoan,506167,203,18,0,221,100.0
Telangana,Jangoan,506201,49,4,0,53,100.0
Telangana,Jangoan,506221,82,10,0,92,100.0
Telangana,Jangoan,506222,41,14,0,55,100.0
Telangana,Jangoan,506223,14,2,0,16,100.0
Telangana,Jangoan,506224,22,2,0,24,100.0
Telangana,Jangoan,506244,13,3,0,16,100.0
Telangana,Jangoan,506252,29,7,0,36,100.0
Telangana,Jangoan,506301,51,8,0,59,100.0
Telangana,Jangoan,506302,80,17,0,97,100.0
Telangana,Jangoan,506303,87,12,0,99,100.0
Telangana,Jangoan,506313,3,0,0,3,100.0
Telangana,Jangoan,506316,30,4,0,34,100.0
Telangana,Jangoan,506317,8,1,0,9,100.0
Telangana,Jangoan,506318,3,0,0,3,100.0
Telangana,Jangoan,506367,11,3,0,14,100.0
Telangana,Jayashankar Bhupalpally,501141,1,0,0,1,100.0
Telangana,Jayashankar Bhupalpally,505184,24,5,0,29,100.0
Telangana,Jayashankar Bhupalpally,505503,128,55,0,183,100.0
Telangana,Jayashankar Bhupalpally,505504,26,9,3,38,92.11
Telangana,Jayashankar Bhupalpally,506164,28,5,0,33,100.0
Telangana,Jayashankar Bhupalpally,506168,55,13,0,68,100.0
Telangana,Jayashankar Bhupalpally,506169,120,16,0,136,100.0
Telangana,Jayashankar Bhupalpally,506345,58,11,0,69,100.0
Telangana,Jayashankar Bhupalpally,506348,91,20,0,111,100.0
Telangana,Jayashankar Bhupalpally,506356,94,32,1,127,99.21
Telangana,Jayashankar Bhupalpally,506366,45,7,0,52,100.0
Telangana,Jogulamba Gadwal,509125,551,89,0,640,100.0
Telangana,Jogulamba Gadwal,509126,116,17,0,133,100.0
Telangana,Jogulamba Gadwal,509127,146,30,0,176,100.0
Telangana,Jogulamba Gadwal,509128,189,21,0,210,100.0
Telangana,Jogulamba Gadwal,509129,173,49,0,222,100.0
Telangana,Jogulamba Gadwal,509132,158,57,2,217,99.08
Telangana,Jogulamba Gadwal,509133,1,0,0,1,100.0
Telangana,Jogulamba Gadwal,509135,98,25,0,123,100.0
Telangana,Jogulamba Gadwal,509152,39,0,0,39,100.0
Telangana,Jogulamba Gadwal,509153,72,11,0,83,100.0
Telangana,K.V. Rangareddy,500005,828,159,16,1003,98.4
Telangana,K.V. Rangareddy,500008,13,6,0,19,100.0
Telangana,K.V. Rangareddy,500014,22,10,1,33,96.97
Telangana,K.V. Rangareddy,500015,2,0,0,2,100.0
Telangana,K.V. Rangareddy,500018,240,44,0,284,100.0
Telangana,K.V. Rangareddy,500019,278,88,3,369,99.19
Telangana,K.V. Rangareddy,500030,145,43,1,189,99.47
Telangana,K.V. Rangareddy,500032,157,74,37,268,86.19
Telangana,K.V. Rangareddy,500033,2,0,1,3,66.67
Telangana,K.V. Rangareddy,500035,273,71,0,344,100.0
Telangana,K.V. Rangareddy,500037,122,31,1,154,99.35
Telangana,K.V. Rangareddy,500039,154,47,5,206,97.57
Telangana,K.V. Rangareddy,500043,51,11,0,62,100.0
Telangana,K.V. Rangareddy,500046,36,9,0,45,100.0
Telangana,K.V. Rangareddy,500047,176,46,0,222,100.0
Telangana,K.V. Rangareddy,500048,493,129,1,623,99.84
Telangana,K.V. Rangareddy,500049,348,125,7,480,98.54
Telangana,K.V. Rangareddy,500050,162,61,2,225,99.11
Telangana,K.V. Rangareddy,500051,10,3,0,13,100.0
Telangana,K.V. Rangareddy,500052,705,168,8,881,99.09
Telangana,K.V. Rangareddy,500055,172,48,2,222,99.1
Telangana,K.V. Rangareddy,500058,165,42,0,207,100.0
Telangana,K.V. Rangareddy,500060,124,28,2,154,98.7
Telangana,K.V. Rangareddy,500067,11,3,0,14,100.0
Telangana,K.V. Rangareddy,500068,180,51,1,232,99.57
Telangana,K.V. Rangareddy,500070,205,79,3,287,98.95
Telangana,K.V. Rangareddy,500074,187,48,2,237,99.16
Telangana,K.V. Rangareddy,500075,254,102,8,364,97.8
Telangana,K.V. Rangareddy,500076,233,40,4,277,98.56
Telangana,K.V. Rangareddy,500077,154,45,0,199,100.0
Telangana,K.V. Rangareddy,500078,140,42,0,182,100.0
Telangana,K.V. Rangareddy,500079,198,59,6,263,97.72
Telangana,K.V. Rangareddy,500081,39,30,15,84,82.14
Telangana,K.V. Rangareddy,500083,59,23,0,82,100.0
Telangana,K.V. Rangareddy,500084,265,104,10,379,97.36
Telangana,K.V. Rangareddy,500085,5,5,0,10,100.0
Telangana,K.V. Rangareddy,500086,164,47,2,213,99.06
Telangana,K.V. Rangareddy,500087,72,31,0,103,100.0
Telangana,K.V. Rangareddy,500088,96,32,0,128,100.0
Telangana,K.V. Rangareddy,500089,369,116,11,496,97.78
Telangana,K.V. Rangareddy,500090,50,25,0,75,100.0
Telangana,K.V. Rangareddy,500091,105,36,2,143,98.6
Telangana,K.V. Rangareddy,500092,124,41,0,165,100.0
Telangana,K.V. Rangareddy,500097,225,51,0,276,100.0
Telangana,K.V. Rangareddy,500098,69,16,0,85,100.0
Telangana,K.V. Rangareddy,500102,5,0,1,6,83.33
Telangana,K.V. Rangareddy,500104,11,1,2,14,85.71
Telangana,K.V. Rangareddy,500107,1,3,0,4,100.0
Telangana,K.V. Rangareddy,500112,4,1,0,5,100.0
Telangana,K.V. Rangareddy,501101,136,25,0,161,100.0
Telangana,K.V. Rangareddy,501106,86,18,0,104,100.0
Telangana,K.V. Rangareddy,501111,24,4,0,28,100.0
Telangana,K.V. Rangareddy,501121,38,4,0,42,100.0
Telangana,K.V. Rangareddy,501141,143,32,0,175,100.0
Telangana,K.V. Rangareddy,501142,93,27,0,120,100.0
Telangana,K.V. Rangareddy,501143,75,17,0,92,100.0
Telangana,K.V. Rangareddy,501144,30,2,0,32,100.0
Telangana,K.V. Rangareddy,501158,29,7,0,36,100.0
Telangana,K.V. Rangareddy,501202,188,65,0,253,100.0
Telangana,K.V. Rangareddy,501203,223,39,2,264,99.24
Telangana,K.V. Rangareddy,501218,413,65,0,478,100.0
Telangana,K.V. Rangareddy,501301,205,62,2,269,99.26
Telangana,K.V. Rangareddy,501359,216,63,1,280,99.64
Telangana,K.V. Rangareddy,501401,97,24,0,121,100.0
Telangana,K.V. Rangareddy,501501,147,58,0,205,100.0
Telangana,K.V. Rangareddy,501502,114,31,0,145,100.0
Telangana,K.V. Rangareddy,501503,203,50,1,254,99.61
Telangana,K.V. Rangareddy,501504,181,30,0,211,100.0
Telangana,K.V. Rangareddy,501505,221,72,0,293,100.0
Telangana,K.V. Rangareddy,501506,149,36,0,185,100.0
Telangana,K.V. Rangareddy,501508,196,44,0,240,100.0
Telangana,K.V. Rangareddy,501509,202,63,1,266,99.62
Telangana,K.V. Rangareddy,501510,238,51,2,291,99.31
Telangana,K.V. Rangareddy,501511,41,13,0,54,100.0
Telangana,K.V. Rangareddy,501512,23,5,0,28,100.0
Telangana,K.V. Rangareddy,502210,4,0,0,4,100.0
Telangana,K.V. Rangareddy,502321,5,0,0,5,100.0
Telangana,K.V. Rangareddy,502345,10,1,0,11,100.0
Telangana,K.V. Rangareddy,509202,54,9,0,63,100.0
Telangana,K.V. Rangareddy,509207,144,30,1,175,99.43
Telangana,K.V. Rangareddy,509216,251,54,0,305,100.0
Telangana,K.V. Rangareddy,509217,157,34,0,191,100.0
Telangana,K.V. Rangareddy,509228,103,23,0,126,100.0
Telangana,K.V. Rangareddy,509320,18,3,0,21,100.0
Telangana,K.V. Rangareddy,509321,173,59,0,232,100.0
Telangana,K.V. Rangareddy,509325,275,63,0,338,100.0
Telangana,K.V. Rangareddy,509327,82,15,0,97,100.0
Telangana,K.V. Rangareddy,509335,85,39,0,124,100.0
Telangana,K.V. Rangareddy,509337,64,24,0,88,100.0
Telangana,K.V. Rangareddy,509339,43,15,0,58,100.0
Telangana,K.V. Rangareddy,509340,79,28,0,107,100.0
Telangana,K.V. Rangareddy,509357,28,10,0,38,100.0
